,stationID,lon,lat,mape
0,2048,121.439715575,31.171622034000002,7.833646237850189
1,2049,121.527848943,31.224457288000004,9.83831062912941
2,2050,121.441840398,31.225058466,8.76748412847519
3,2051,121.42261559399999,31.188486856,6.48525133728981
4,2052,121.552971357,31.205156342,7.206041365861893
5,2053,121.47056177299999,31.218292459,8.351600170135498
6,2054,121.427966595,31.221768963000002,6.285528838634491
7,2055,121.413156251,31.241192685999998,6.432829052209854
8,2056,121.45546409100001,31.21914496,6.467680633068085
9,2057,121.41883672600001,31.232586009000002,10.009019076824188
10,508,121.411962619,31.028392219,12.788684666156769
11,1043,121.342591804,31.193518019000003,15.0718092918396
12,1044,121.363529229,31.192230791999997,12.617990374565125
13,1045,121.37524445700001,31.196193521999998,12.52754032611847
14,512,121.37615015799999,31.005526961999998,33.599454164505005
15,1047,121.39921421,31.201064069,11.678491532802582
16,1048,121.407543286,31.198348293000002,11.052949726581573
17,1628,121.69543860600001,31.052487249000002,16.473402082920074
18,943,121.544387644,31.229674096999997,9.033845365047455
19,1626,121.61328695799999,31.05724005,20.346760749816895
20,1055,121.48286446799999,31.229964559000003,9.20526385307312
21,1058,121.479642061,31.253898054,10.188410431146622
22,1627,121.64486886600001,31.04780769,12.338986247777939
23,1060,121.489789828,31.270427704,14.088429510593414
24,1722,121.28928337,31.193953829,-1.0
25,1062,121.501792382,31.283944779000002,10.657477378845215
26,945,121.573643749,31.243348554,-1.0
27,1064,121.510067542,31.2997292,8.330385386943817
28,1065,121.509729601,31.305442826999997,7.434769719839096
29,1066,121.50401182,31.315050515,14.923836290836334
30,1067,121.502525459,31.323799384,18.979935348033905
31,1068,121.50269765799999,31.33112066,13.493762910366058
32,1629,121.757556095,31.055964545,9.819482266902924
33,1246,121.57507366,31.284688952,13.159212470054626
34,513,121.365118845,31.002572281,18.59842836856842
35,1630,121.78952397100001,31.02841678,34.83719825744629
36,837,121.464500701,31.255223204,8.851389586925507
37,1161,121.594253458,31.140388537,13.815072178840637
38,1631,121.846216134,30.961601584,20.45159339904785
39,1632,121.90670309,30.925884481999997,23.165418207645416
40,1159,121.56668663399999,31.160429606999998,13.113631308078766
41,2031,121.472724523,31.211562334,8.157217502593994
42,1622,121.57885718600001,31.178233460999998,29.254889488220215
43,1156,121.518661386,31.148597133000003,11.287868022918701
44,1162,121.61303024200001,31.132655073000002,15.721699595451355
45,1624,121.60275409200001,31.112309544000002,11.76750436425209
46,1625,121.607093362,31.079974585,11.491922289133072
47,1114,121.099702972,31.300398755,15.355226397514343
48,1115,121.112634001,31.298066751,14.154095947742462
49,1116,121.14574032200001,31.290849896999998,12.927410006523132
50,1117,121.157449346,31.29037688,9.407953917980194
51,1118,121.17625090700001,31.28729941,17.031848430633545
52,1119,121.19592213899999,31.295550108,18.614819645881653
53,1120,121.22164793799999,31.33387003,29.493871331214905
54,1633,121.925777167,30.909305386,16.76512360572815
55,1020,121.365793331,31.179095825,10.325364768505096
56,1153,121.455131976,31.161590898000004,16.68456494808197
57,1131,121.23294744200001,31.393474009000002,10.582778602838516
58,1132,121.223424041,31.379042743000003,11.010630428791046
59,1133,121.24096733100001,31.347225544,16.153021156787872
60,622,121.490806173,31.150842633000003,12.878809869289398
61,623,121.50235446100001,31.15110376,12.11540475487709
62,112,121.38849586,31.12298734,10.443086922168732
63,113,121.39828804,31.132883499000002,7.317893207073212
64,114,121.40949468299999,31.144053983000003,9.40043032169342
65,1139,121.360455468,31.278154062,22.089296579360962
66,628,121.51270026799999,31.195301069,14.115628600120544
67,629,121.51890689,31.204842461,12.650585174560547
68,1142,121.396085821,31.264540771,12.931878864765167
69,119,121.441944506,31.206619041,14.231494069099426
70,1144,121.406511864,31.243749563,9.46812853217125
71,633,121.530378145,31.235143094,11.616174131631851
72,634,121.53961142,31.238147385,12.019826471805573
73,635,121.54787319299999,31.24121507,11.494545638561249
74,124,121.463493379,31.24067856,9.755921363830566
75,637,121.568640821,31.252628085,12.59440928697586
76,638,121.577716757,31.259449703,8.243521302938461
77,127,121.454688131,31.260741938000002,8.102159202098846
78,128,121.450712025,31.273307641,7.008614391088486
79,129,121.44734166799999,31.281257251,9.460624307394028
80,130,121.445587497,31.29447578,8.491267263889313
81,131,121.444082899,31.30850675,8.153291046619415
82,132,121.44245262700001,31.320858825,9.015543758869171
83,133,121.43692964200001,31.332913486,7.959206402301788
84,134,121.43310605399999,31.341600756,12.729449570178986
85,135,121.42948880200001,31.356902294,8.0454982817173
86,136,121.42634765,31.371233449,9.867654740810394
87,137,121.423323482,31.382958895999998,15.287519991397858
88,138,121.420030689,31.393999581,12.92763501405716
89,1163,121.66373289100001,31.143438744,16.850154101848602
90,1134,121.249887524,31.332106143,10.134834051132202
91,1732,121.04497075200001,31.10255576,-1.0
92,1135,121.272439838,31.321597356999998,11.05516105890274
93,1323,121.350698505,31.244292623000003,12.24050521850586
94,1727,121.18798535100001,31.163215436999998,-1.0
95,1733,121.01491172,31.100588751,-1.0
96,624,121.510363399,31.15192965,13.544851541519165
97,1051,121.44174189399999,31.211194198,12.364969402551651
98,625,121.51114379799999,31.161859925999998,18.41658353805542
99,1250,121.622624106,31.282334324,14.939601719379425
100,1223,121.387228456,31.15770063,14.929640293121338
101,626,121.50621253899999,31.174923735,12.527957558631897
102,824,121.493805184,31.120878108000003,9.311163425445557
103,1063,121.50566807,31.291328445999998,10.381805896759033
104,1046,121.38734927,31.201321803000003,9.100446850061417
105,1723,121.273850224,31.188317194,-1.0
106,1724,121.24964626399999,31.180120829,-1.0
107,1725,121.237003052,31.177460146999998,-1.0
108,1726,121.22028355799999,31.166143451999996,-1.0
109,1141,121.385192546,31.270865609,9.292890131473541
110,1728,121.14730964,31.163156779,-1.0
111,1729,121.12099528799999,31.160797584,-1.0
112,1730,121.092355752,31.162506672,-1.0
113,1731,121.07576011200001,31.135178951999997,-1.0
114,1220,121.35721193,31.132914547,9.811840206384659
115,1221,121.37566993799999,31.139418878,15.422321856021881
116,1222,121.38723932100001,31.142693849,12.309787422418594
117,1140,121.371234343,31.273492779,10.38602590560913
118,1224,121.392662297,31.162296375,13.715413212776184
119,1225,121.40572841,31.166154493,12.975183129310608
120,1226,121.41528772299999,31.169028586,12.379083782434464
121,1143,121.40259263899999,31.252631341999997,13.525280356407166
122,721,121.34525951100001,31.403775779,9.986867755651474
123,722,121.35280146,31.39059269,11.678453534841537
124,723,121.351598417,31.365445218,16.56889319419861
125,724,121.357774726,31.359381323,13.233378529548645
126,725,121.368320304,31.34649161,10.745445638895035
127,726,121.36883467700001,31.324270359,12.750975787639618
128,727,121.38432469700001,31.322373451,14.817945659160614
129,728,121.394081532,31.323554777,16.469357907772064
130,729,121.40404907899999,31.316758855,14.87600952386856
131,730,121.40860512399999,31.305631244,10.224373638629913
132,731,121.411602017,31.29507342,11.734940856695175
133,732,121.41717470100001,31.285986201999997,10.042361915111542
134,733,121.418482486,31.275723943000003,9.070394188165665
135,734,121.417997974,31.26563162,8.873037248849869
136,735,121.417161444,31.257880610999997,8.78591313958168
137,1248,121.598573379,31.282251196,12.716691195964813
138,1249,121.610593785,31.281820275999998,11.991540342569351
139,738,121.43788726,31.235646924,8.508843183517456
140,639,121.582521596,31.265715972,12.52024620771408
141,636,121.559841511,31.247492600999998,10.577187687158585
142,234,121.29503196799999,31.190426253000002,8.468440920114517
143,747,121.496129096,31.18446681,12.308798730373383
144,237,121.355346112,31.22001095,7.6949432492256165
145,238,121.369712386,31.218084283000003,8.462327718734741
146,239,121.382591045,31.216888017,8.227355778217316
147,240,121.39974304100001,31.213019401,6.359516084194183
148,753,121.558661905,31.213026204000002,39.72097039222717
149,1321,121.314864878,31.242815574,8.804573118686676
150,1150,121.436739009,31.181366331,11.97168454527855
151,247,121.4979311,31.240237146,8.273427188396454
152,248,121.511146849,31.235374664000002,7.786761224269867
153,2004,121.584260909,31.282831741,11.04179471731186
154,250,121.54035992,31.220820316999998,10.477602481842041
155,251,121.54661042299999,31.211428964,12.968482077121735
156,253,121.583445308,31.204000441999998,9.463812410831451
157,254,121.597840355,31.206443837,9.426765143871307
158,255,121.61692307700001,31.213126633,10.473213344812393
159,256,121.652313671,31.216483578000002,14.246957004070282
160,257,121.669574879,31.215686458,28.074100613594055
161,258,121.676664195,31.198756563000003,13.479183614253998
162,259,121.69397627,31.188872391,13.151848316192627
163,260,121.719371563,31.194796045,20.988674461841583
164,261,121.75101284200001,31.201430590999998,26.472482085227966
165,262,121.792700291,31.170492685,22.84764051437378
166,263,121.801903153,31.152450366,10.193383693695068
167,1239,121.50258574799999,31.255518759,15.138836205005646
168,642,121.58466371200001,31.293153416,15.028116106987
169,643,121.585133606,31.304728889,17.13097393512726
170,1241,121.519166426,31.266534411,9.701716899871826
171,644,121.58522344100001,31.314421091,14.14872407913208
172,640,121.58378743,31.27414907,12.521405518054962
173,1322,121.33075492299999,31.243072825,13.35042268037796
174,1242,121.527936109,31.270559692,8.305857330560684
175,645,121.59778165,31.323763133000003,15.70158451795578
176,1243,121.540707808,31.277458786,8.84682685136795
177,646,121.589807171,31.337549811,12.492845952510834
178,1329,121.42591509299999,31.236185753,8.904975652694702
179,1244,121.548415693,31.281994036,11.317585408687592
180,1152,121.453824439,31.169478023000003,21.12857550382614
181,647,121.58272483100001,31.349940744,17.08139479160309
182,1324,121.362869603,31.239405116,9.94255468249321
183,1325,121.377228761,31.234191683000002,7.958037406206131
184,1326,121.38981968600001,31.233673981,8.401371538639069
185,1245,121.557010351,31.282961224,28.127744793891907
186,648,121.57037497399999,31.355142146,15.059848129749298
187,1331,121.440163596,31.246266848,9.027884900569916
188,820,121.507905886,31.063523541,9.257836639881134
189,821,121.50622203299999,31.075710319000002,16.54975414276123
190,822,121.50423684799999,31.086342078,9.468615055084229
191,823,121.50187463200001,31.098688359,10.81802099943161
192,312,121.43866797700001,31.159856730999998,11.248216778039932
193,825,121.48489117,31.143021235,12.469460815191269
194,314,121.433731362,31.178643733,11.427177488803864
195,827,121.488937814,31.162962578000002,10.76333299279213
196,828,121.4918544,31.172546018000002,8.84765237569809
197,931,121.393065079,31.172459594,13.850949704647064
198,830,121.48934364200001,31.18724117,16.55886173248291
199,1333,121.45782388399999,31.238327541,14.468924701213837
200,1238,121.494592057,31.252401124000002,12.265165150165558
201,834,121.474712385,31.229130521,7.473554462194443
202,505,121.397229638,31.068926950999998,10.18519178032875
203,846,121.52862169,31.298126414000002,11.828532069921494
204,325,121.475714615,31.26190605,10.127651691436768
205,838,121.464264315,31.265306644000002,9.432125836610794
206,327,121.47795506799999,31.283218029,9.961016476154327
207,328,121.47870274,31.291415275,8.611495047807693
208,329,121.48058879700001,31.307468901999997,11.479514837265015
209,330,121.480433603,31.321846932,9.530014544725418
210,331,121.48700455299999,31.333957359,9.50981006026268
211,332,121.49594921299999,31.347075743,15.166215598583221
212,333,121.49426859299999,31.359927177,24.87962245941162
213,334,121.488635629,31.372264208,11.450424045324326
214,335,121.483768106,31.383177516,14.826372265815735
215,336,121.475066666,31.397184356,12.758266925811768
216,337,121.47138451100001,31.405920883,11.403016746044159
217,338,121.45644833600001,31.409918876,22.82753735780716
218,339,121.435081311,31.409673404,12.77180016040802
219,932,121.41365252700001,31.176699229,8.813522756099701
220,1338,121.477251581,31.199280653000002,22.839359939098358
221,847,121.52750115200001,31.307201218000003,11.574254184961319
222,1339,121.47970820100001,31.18501371,18.281695246696472
223,1137,121.318651748,31.298837137,9.872566163539886
224,744,121.46937948799999,31.174029921,21.245338022708893
225,745,121.481698094,31.17661023,12.539970874786377
226,507,121.405430474,31.04699477,12.3934306204319
227,848,121.527373151,31.316802024,11.019675433635712
228,1155,121.507435391,31.14525371,9.843797236680984
229,1138,121.345054448,31.283439299,10.473866760730743
230,749,121.520047669,31.189639158000002,10.103974491357803
231,2042,121.588971931,31.155506110999998,15.70652425289154
232,750,121.53575280700001,31.189635096,13.975100219249725
233,918,121.226390216,30.987130811999997,19.18281614780426
234,919,121.22471702799999,31.002760868000003,13.389702141284943
235,920,121.226364779,31.018055816999997,11.273089796304703
236,921,121.226340383,31.032245093,10.069756209850311
237,922,121.228252415,31.056164209000002,9.750313311815262
238,751,121.545954276,31.194881433000003,8.769276738166809
239,924,121.22531125299999,31.10625363,15.9433051943779
240,413,121.49643205,31.262993787,10.05132645368576
241,849,121.527610735,31.324729475999998,9.72030758857727
242,415,121.512674289,31.254056500999997,9.573723375797272
243,416,121.514986935,31.242168230999997,8.945181965827942
244,929,121.364298895,31.160014256,12.478897720575333
245,930,121.38012395700001,31.168432353000004,12.888266146183014
246,923,121.22608538600001,31.086565625,14.873161911964417
247,420,121.514379872,31.211791631999997,7.187093794345856
248,421,121.49496409700001,31.210345046999997,10.557939112186432
249,423,121.470721641,31.201255467,8.103136718273163
250,937,121.464086845,31.208456707,6.846959143877029
251,426,121.43895045200001,31.187352492,8.683667331933975
252,940,121.49404158799999,31.219075140999998,8.37480053305626
253,941,121.512034464,31.232726476,6.930778920650482
254,925,121.2559243,31.120403035,25.33837854862213
255,944,121.55438422299999,31.233964672,-1.0
256,840,121.486134081,31.278512493,9.056990593671799
257,946,121.593071116,31.254865031999998,-1.0
258,947,121.60695986799999,31.263067790999997,-1.0
259,948,121.624639395,31.266505269,-1.0
260,926,121.315099332,31.139406939,13.30883800983429
261,950,121.652150847,31.268194884,-1.0
262,951,121.663791608,31.270423591999997,-1.0
263,952,121.678761435,31.273301504000003,-1.0
264,927,121.33224106200001,31.150968836999997,13.176742196083069
265,842,121.50516072299999,31.275299223,8.894791454076767
266,2037,121.42971639299999,31.203733942,8.172839879989624
267,1157,121.53448883200001,31.153109847,11.479873955249786
268,928,121.34507627299999,31.157421516,7.742170989513397
269,843,121.513485367,31.276923954,7.534287869930267
270,502,121.38117857700001,31.100133212,15.10072648525238
271,844,121.523979949,31.280810293000002,10.224936157464981
272,503,121.385726775,31.091103672,13.489550352096558
273,1019,121.36010050200001,31.171575036999997,20.428109169006348
274,845,121.530621364,31.290009786,12.172740697860718
275,2001,121.436350839,31.256450860999998,9.452110528945923
276,2002,121.485172565,31.203927157,8.316969871520996
277,2003,121.445871009,31.200675112,8.054093271493912
278,511,121.39067801799999,31.00938857,17.371098697185516
279,2005,121.47470204,31.273254588,7.007358223199844
280,2006,121.4499314,31.19256869,8.120052516460419
281,2007,121.458937996,31.195957765,8.774405717849731
282,2008,121.478279894,31.221015196,7.277804613113403
283,2009,121.408591207,31.234008200999998,6.335324048995972
284,2010,121.522955917,31.230803895,5.710882693529129
285,2011,121.38083953799999,31.112983939,6.811115145683289
286,2012,121.448485485,31.17485915,11.89061626791954
287,2013,121.32171762600001,31.196484051,8.974020183086395
288,2014,121.313063017,31.196155828000002,7.2639331221580505
289,2015,121.524302062,31.213714866,7.181650400161743
290,2016,121.49009126600001,31.180529911,9.00651440024376
291,2017,121.44651285100001,31.215311025,6.884193420410156
292,2018,121.497061344,31.276968216,9.08413976430893
293,2019,121.478953029,31.239024894,6.614188849925995
294,2020,121.43369687200001,31.241718375,8.054882287979126
295,2021,121.467113891,31.244662253,9.087349474430084
296,2022,121.63435845299999,31.266432375,10.098683834075928
297,2023,121.505517848,31.187777365,11.277637630701065
298,2024,121.425155934,31.248182892,8.168282359838486
299,2025,121.433617821,31.193882267,5.269239097833633
300,2026,121.47772089,31.246365171999997,9.200718998908997
301,2027,121.42536853799999,31.15649931,7.053864002227783
302,2028,121.46871690200001,31.224666071999998,7.35028013586998
303,2029,121.43160322799999,31.183782631,8.141599595546722
304,2030,121.471816719,31.253456818000004,8.831308782100677
305,2045,121.452651529,31.186257229000002,8.677659928798676
306,2032,121.508367336,31.26024083,7.367423921823502
307,2033,121.456454874,31.204614556,7.587890326976776
308,2034,121.451257271,31.249149419000002,6.137572601437569
309,2035,121.470457083,31.234865970999998,5.717386677861214
310,2036,121.481629339,31.213855096,7.016590982675552
311,510,121.405597024,31.013174969,11.86533197760582
312,2038,121.430310384,31.170171561999997,7.305847108364105
313,2039,121.45408942899999,31.24375272,9.130150079727173
314,2040,121.476423914,31.15531154,16.1313459277153
315,2041,121.45562790299999,31.231607821999997,6.671842187643051
316,1018,121.350339687,31.167316836999998,14.774087071418762
317,2043,121.412622045,31.220078901999997,5.97151406109333
318,2044,121.41617827200001,31.199283289,8.341863006353378
319,509,121.41527628600001,31.020129531,10.092341899871826
320,2046,121.41243316299999,31.21145601,10.261211544275284
321,2047,121.48528606200001,31.260924791999997,7.996741682291031
